module,type,name,res_id,src,value
crm,model,"process.node,name",crm.process_node_opportunities0,Opportunities,Oportunidades
crm,view,crm.lead.report,0,Opportunities Analysis,Análise de Oportunidades
crm,model,"ir.actions.act_window,name",crm.action_report_crm_opportunity,Opportunities Analysis,Análise de Oportunidades
crm,model,"ir.ui.menu,name",crm.menu_report_crm_opportunities_tree,Opportunities Analysis,Análise de Oportunidades
crm,model,"ir.actions.act_window,help",crm.action_report_crm_opportunity,"Opportunities Analysis gives you an instant access to your opportunities with information such as the expected revenue, planned cost, missed deadlines or the number of interactions per opportunity. This report is mainly used by the sales manager in order to do the periodic review with the teams of the sales pipeline.","Análise de Oportunidades te dá acesso direto a suas oportunidades com informações como retorno esperado, custo planejado, finalizações perdidas ou o numero de interações por oportunidade. este relatório é usado principalmente pelo gerente de vendas para revisar periodicamente a fluxo de vendas da equipe"
crm,model,"ir.actions.act_window,name",crm.act_oppor_categ,Opportunities By Categories,Oportunidades por Categorias
crm,view,crm.lead.report,0,Opportunities By Stage,Oportunidades por Estágio
crm,model,"ir.actions.act_window,name",crm.act_opportunity_stage,Opportunities By Stage,Oportunidades por Estágio
crm,view,board.board,0,Opportunities by Categories,Oportunidades por Categorias
crm,view,board.board,0,Opportunities by Stage,Oportunidades por Estágio
crm,view,crm.lead.report,0,Opportunities by User and Team,Oportunidades por Usuário e Equipe
crm,code,addons/crm/crm_lead.py,725,Opportunity,Oportunidade
crm,view,crm.lead,0,Opportunity,Oportunidade
crm,selection,"crm.lead,type",0,Opportunity,Oportunidade
crm,view,crm.lead.report,0,Opportunity,Oportunidade
crm,selection,"crm.lead.report,type",0,Opportunity,Oportunidade
crm,field,"crm.meeting,opportunity_id",0,Opportunity,Oportunidade
crm,view,crm.lead,0,Opportunity / Customer,Oportunidade / Cliente
crm,view,crm.lead.report,0,Opportunity Analysis,Análise de Oportunidade
crm,model,"process.transition,name",crm.process_transition_opportunitymeeting0,Opportunity Meeting,Reunião de Oportunidades
crm,field,"crm.partner2opportunity,name",0,Opportunity Name,Nome da Oportunidade
crm,field,"crm.phonecall2opportunity,name",0,Opportunity Name,Nome da Oportunidade
crm,view,crm.lead,0,Opportunity by Categories,Oportunidades por Categorias
crm,view,crm.lead.report,0,Opportunity by Categories,Oportunidades por Categorias
crm,model,"ir.model,name",crm.model_crm_opportunity2phonecall,Opportunity to Phonecall,Oportunidade para Ligação Telefônica
crm,field,"crm.lead,optin",0,Opt-In,Aceita Mala Direta
crm,field,"crm.lead,optout",0,Opt-Out,Opt-Out
crm,field,"crm.meeting,select1",0,Option,Opção
crm,selection,"crm.segmentation.line,operator",0,Optional Expression,Expressão Opcional
crm,help,"crm.lead,partner_id",0,"Optional linked partner, usually after conversion of the lead","Parceiro Relacionado opcional, geralmente após a conversão do Prospecto"
crm,field,"crm.meeting,organizer",0,Organizer,Organizador
crm,field,"crm.meeting,organizer_id",0,Organizer,Organizador
crm,model,"crm.case.categ,name",crm.categ_oppor8,Other,Outros
crm,view,crm.meeting,0,Other,Outros
crm,model,"crm.case.categ,name",crm.categ_phone2,Outbound,Realizadas
crm,field,"crm.lead.report,delay_expected",0,Overpassed Deadline,Prazo Ultrapassado
crm,field,"crm.case.section,parent_id",0,Parent Team,Equipe Pai
crm,view,crm.lead,0,Partner,Parceiro
crm,field,"crm.lead,partner_id",0,Partner,Parceiro
crm,view,crm.lead.report,0,Partner,Parceiro
crm,field,"crm.lead.report,partner_id",0,Partner,Parceiro
crm,field,"crm.lead2opportunity.partner,partner_id",0,Partner,Parceiro
crm,field,"crm.lead2opportunity.partner.mass,partner_id",0,Partner,Parceiro
crm,field,"crm.lead2partner,partner_id",0,Partner,Parceiro
crm,view,crm.meeting,0,Partner,Parceiro
crm,field,"crm.meeting,partner_id",0,Partner,Parceiro
crm,field,"crm.opportunity2phonecall,partner_id",0,Partner,Parceiro
crm,field,"crm.partner2opportunity,partner_id",0,Partner,Parceiro
crm,view,crm.phonecall,0,Partner,Parceiro
crm,field,"crm.phonecall,partner_id",0,Partner,Parceiro
crm,view,crm.phonecall.report,0,Partner,Parceiro
crm,field,"crm.phonecall.report,partner_id",0,Partner,Parceiro
crm,field,"crm.phonecall2opportunity,partner_id",0,Partner,Parceiro
crm,field,"crm.phonecall2partner,partner_id",0,Partner,Parceiro
crm,field,"crm.phonecall2phonecall,partner_id",0,Partner,Parceiro
crm,model,"ir.model,name",crm.model_res_partner,Partner,Parceiro
crm,model,"process.node,name",crm.process_node_partner0,Partner,Parceiro
crm,field,"crm.segmentation,categ_id",0,Partner Category,Categoria do Parceiro
crm,field,"crm.lead,partner_address_id",0,Partner Contact,Contato do Parceiro
crm,field,"crm.meeting,partner_address_id",0,Partner Contact,Contato do Parceiro
crm,field,"crm.phonecall,partner_address_id",0,Partner Contact,Contato do Parceiro
crm,field,"crm.lead,partner_address_email",0,Partner Contact Email,E-mail de Contato do Parceiro
crm,field,"crm.lead,partner_address_name",0,Partner Contact Name,Nome de Contato do Parceiro
crm,view,crm.lead,0,Partner Name,Nome do Parceiro
crm,view,crm.segmentation,0,Partner Segmentation,Segmentação de Parceiros
crm,model,"ir.model,name",crm.model_crm_segmentation,Partner Segmentation,Segmentação de Parceiros
crm,view,crm.segmentation.line,0,Partner Segmentation Lines,Linhas de Segmentação do Parceiro
crm,view,crm.segmentation,0,Partner Segmentations,Segmentações de Parceiros
crm,model,"ir.model,name",crm.model_crm_partner2opportunity,Partner To Opportunity,Parceiro para Oportunidade
crm,model,"ir.actions.act_window,name",crm.crm_segmentation_tree-act,Partners Segmentation,Segmentação de Parceiros
crm,model,"ir.ui.menu,name",crm.menu_crm_segmentation-act,Partners Segmentation,Segmentação de Parceiros
crm,code,addons/crm/crm.py,454,Pending,Pendente
crm,selection,"crm.add.note,state",0,Pending,Pendente
crm,view,crm.lead,0,Pending,Pendente
crm,selection,"crm.lead,state",0,Pending,Pendente
crm,view,crm.lead.report,0,Pending,Pendente
crm,selection,"crm.lead.report,state",0,Pending,Pendente
crm,selection,"crm.phonecall.report,state",0,Pending,Pendente
crm,view,crm.lead,0,Pending Opportunities,Oportunidades Pendentes
crm,field,"crm.lead,phone",0,Phone,Telefone
crm,field,"crm.opportunity2phonecall,phone",0,Phone,Telefone
crm,field,"crm.phonecall,partner_phone",0,Phone,Telefone
crm,field,"crm.phonecall2phonecall,phone",0,Phone,Telefone
crm,code,addons/crm/crm_phonecall.py,216,Phone Call,Ligação Telefônica
crm,model,"crm.case.categ,name",crm.categ_meet3,Phone Call,Ligação Telefônica
crm,view,crm.phonecall,0,Phone Call,Ligação Telefônica
crm,view,crm.phonecall,0,Phone Calls,Ligações Telefônicas
crm,model,"ir.actions.act_window,name",crm.crm_case_categ_phone0,Phone Calls,Ligações Telefônicas
crm,model,"ir.ui.menu,name",crm.menu_crm_case_phone,Phone Calls,Ligações Telefônicas
crm,model,"ir.ui.menu,name",crm.menu_crm_config_phonecall,Phone Calls,Ligações Telefônicas
crm,view,res.partner,0,Phone Calls,Ligações Telefônicas
crm,model,"ir.actions.act_window,name",crm.action_report_crm_phonecall,Phone Calls Analysis,Análise de Ligações Telefônicas
crm,model,"ir.ui.menu,name",crm.menu_report_crm_phonecalls_tree,Phone Calls Analysis,Análise de Ligações Telefônicas
crm,view,crm.phonecall.report,0,Phone calls,Ligações Telefônicas
crm,model,"ir.actions.act_window,name",crm.act_crm_opportunity_crm_phonecall_new,Phone calls,Ligações Telefônicas
crm,model,"ir.model,name",crm.model_crm_phonecall_report,Phone calls by user and section,Ligações Telefônicas por usuário e seção
crm,view,crm.phonecall.report,0,Phone calls made in current month,Ligações este mês
crm,view,crm.phonecall.report,0,Phone calls made in current year,Ligações realizadas este ano
crm,view,crm.phonecall.report,0,Phone calls made in last month,Chamadas Telefônicas realizadas no último mẽs
crm,view,crm.phonecall.report,0,Phone calls which are in closed state,Ligações Telefônicas com situação concluídas
crm,view,crm.phonecall.report,0,Phone calls which are in draft and open state,Ligações Telefônicas que estão com situação em aberto
crm,view,crm.phonecall.report,0,Phone calls which are in pending state,Ligações Telefônicas pendentes
crm,field,"crm.meeting,phonecall_id",0,Phonecall,Ligação Telefônica
crm,model,"ir.actions.act_window,name",crm.crm_phonecall_categ_action,Phonecall Categories,Categorias de Chamada Telefônica
crm,model,"ir.model,name",crm.model_crm_phonecall2opportunity,Phonecall To Opportunity,Chamada Telefônica para Oportunidade
crm,model,"ir.model,name",crm.model_crm_phonecall2phonecall,Phonecall To Phonecall,Ligação para Ligação
crm,model,"ir.model,name",crm.model_crm_phonecall2partner,Phonecall to Partner,Chamada Telefônica para Parceiro
crm,field,"res.partner,phonecall_ids",0,Phonecalls,Ligações Telefônicas
crm,view,crm.phonecall,0,Phonecalls during last 7 days,Ligações telefônicas dos últimos 7 dias
crm,view,crm.opportunity2phonecall,0,Planned Date,Data Planejada
crm,view,crm.phonecall2phonecall,0,Planned Date,Data Planejada
crm,field,"crm.lead.report,planned_revenue",0,Planned Revenue,Receita Planejada
crm,model,"ir.actions.act_window,name",crm.act_my_oppor_stage,Planned Revenue By Stage,Receita esperada por Estágio
crm,model,"ir.actions.act_window,name",crm.act_oppor_stage_user,Planned Revenue By User and Stage,Receita esperada por Usuário e Estágio
crm,view,board.board,0,Planned Revenue by Stage and User,Receita Planejada por Estágio e Usuário
crm,view,crm.lead.report,0,Planned Revenues,Receitas Programadas
crm,code,addons/crm/crm_lead.py,496,Please select more than one opportunity from the list view.,Favor selecionar mais de uma oportunidade da listagem.
crm,model,"crm.case.categ,name",crm.categ_oppor6,Potential Reseller,Revendedor Potencial
crm,view,res.partner,0,Previous,Anterior
crm,view,crm.lead,0,Previous Stage,Estágio Anterior
crm,view,crm.lead,0,Priority,Prioridade
crm,field,"crm.lead,priority",0,Priority,Prioridade
crm,view,crm.lead.report,0,Priority,Prioridade
crm,field,"crm.lead.report,priority",0,Priority,Prioridade
crm,field,"crm.phonecall,priority",0,Priority,Prioridade
crm,view,crm.phonecall.report,0,Priority,Prioridade
crm,field,"crm.phonecall.report,priority",0,Priority,Prioridade
crm,view,crm.meeting,0,Privacy,Privacidade
crm,selection,"crm.meeting,class",0,Private,Particular
crm,field,"crm.lead.report,probability",0,Probability,Probabilidade
crm,field,"crm.case.stage,probability",0,Probability (%),Probabilidade (%)
crm,field,"crm.lead,probability",0,Probability (%),Probabilidade (%)
crm,field,"crm.lead.report,probable_revenue",0,Probable Revenue,Receita Provável
crm,model,"crm.case.stage,name",crm.stage_lead3,Proposition,Proposta
crm,model,"process.transition,name",crm.process_transition_leadopportunity0,Prospect Opportunity,Oportunidade do Prospecto
crm,model,"process.transition,name",crm.process_transition_leadpartner0,Prospect Partner,Parceiro do Prospecto
crm,model,"process.transition,note",crm.process_transition_leadpartner0,Prospect is converting to business partner,Prospecto convertido em parceiro de negócio
crm,selection,"crm.meeting,class",0,Public,Público
crm,selection,"crm.meeting,class",0,Public for Employees,Público para Funcionários
crm,selection,"crm.segmentation.line,expr_name",0,Purchase Amount,Total da Compra
crm,model,"crm.case.stage,name",crm.stage_lead2,Qualification,Qualificação
crm,field,"crm.case.section,change_responsible",0,Reassign Escalated,Reatribuir Escalados
crm,field,"crm.lead,planned_revenue",0,Receita total,Receita total
crm,field,"crm.meeting,end_type",0,Recurrence termination,Término da recorrência
crm,field,"crm.meeting,rrule_type",0,Recurrency,Recorrência
crm,view,crm.meeting,0,Recurrency Option,Opção Recorrente
crm,view,crm.meeting,0,Recurrency period,Período de recorrência
crm,field,"crm.meeting,recurrency",0,Recurrent,Recorrente
crm,field,"crm.meeting,recurrent_uid",0,Recurrent ID,ID Recorrente
crm,field,"crm.meeting,recurrent_id",0,Recurrent ID date,ID de data recorrente
crm,help,"crm.meeting,recurrency",0,Recurrent Meeting,Compromisso Recorrente
crm,field,"crm.meeting,rrule",0,Recurrent Rule,Regra Recorrente
crm,field,"crm.lead,ref",0,Reference,Referência
crm,field,"crm.lead,ref2",0,Reference 2,2 Referência
crm,view,crm.lead,0,References,Referências
crm,field,"crm.lead,referred",0,Referred By,Indicado por
crm,view,crm.lead,0,Referrer,Referência
crm,field,"base.action.rule,regex_history",0,Regular Expression on Case History,Expressão Regular no Histórico do Caso
crm,field,"crm.lead2opportunity.partner,action",0,Related Partner,Related Partner
crm,field,"crm.lead2opportunity.partner.mass,action",0,Related Partner,Related Partner
crm,view,crm.meeting,0,Reminder,Lembrete
crm,field,"crm.meeting,count",0,Repeat,Repetir
crm,field,"crm.meeting,end_date",0,Repeat Until,Repetir até
crm,field,"crm.meeting,interval",0,Repeat every,Repetir a cada
crm,help,"crm.meeting,interval",0,Repeat every (Days/Week/Month/Year),Repetir a cada (Dia/Semana/Mês/Ano)
crm,help,"crm.meeting,count",0,Repeat x times,Repetir x vezes
crm,view,crm.lead,0,Reply,Responder
crm,field,"crm.case.section,reply_to",0,Reply-To,Responder-Para
crm,view,crm.case.stage,0,Requirements,Requisitos
crm,field,"crm.case.stage,requirements",0,Requirements,Requisitos
crm,view,crm.lead,0,Reset to Draft,Voltar para Provisório
crm,view,crm.phonecall,0,Reset to Todo,Devolver para A Fazer
crm,view,crm.meeting,0,Reset to Unconfirmed,Voltar para Não Confirmado
crm,field,"crm.meeting,user_id",0,Responsible,Responsável
crm,view,crm.phonecall,0,Responsible,Responsável
crm,field,"crm.phonecall,user_id",0,Responsible,Responsável
crm,view,res.partner,0,Responsible,Responsável
crm,model,"ir.actions.act_window,name",crm.crm_case_stage_form_installer,Review Sales Stages,Rever Estágio de Vendas
crm,field,"crm.segmentation.line,name",0,Rule Name,Nome da Regra
crm,selection,"crm.segmentation,state",0,Running,Executando
crm,selection,"crm.segmentation.line,expr_name",0,Sale Amount,Valor da Venda
crm,model,"ir.actions.act_window,name",crm.open_board_crm,Sales,Vendas
crm,view,board.board,0,Sales Dashboard,Painel de Vendas
crm,model,"crm.case.section,name",crm.section_sales_department,Sales Department,Departamento de Vendas
crm,view,crm.segmentation,0,Sales Purchase,Propostas de Vendas
crm,field,"base.action.rule,trg_section_id",0,Sales Team,Equipe de Vendas
crm,field,"crm.case.categ,section_id",0,Sales Team,Equipe de Vendas
crm,field,"crm.case.resource.type,section_id",0,Sales Team,Equipe de Vendas
crm,view,crm.case.section,0,Sales Team,Equipe de Vendas
crm,field,"crm.case.section,name",0,Sales Team,Equipe de Vendas
crm,view,crm.lead,0,Sales Team,Equipe de Vendas
crm,field,"crm.lead,section_id",0,Sales Team,Equipe de Vendas
